attack,muV_budget,eps_uV_per_channel,seed,clean_acc,adv_acc,ASR,clean_acc_per_class,adv_acc_per_class,spearman_IG,roi_share_clean_IG,roi_share_adv_IG,roi_delta_share_IG,roi_spearman_IG,laterality_clean_IG,laterality_adv_IG,laterality_delta_IG,top5_clean_IG,top5_adv_IG,subject_id,model_name
PGD_LP,0.5,"[0.4724280536174774, 0.47296902537345886, 0.4897650182247162, 0.5002800226211548, 0.4886495769023895, 0.4777190089225769, 0.4248545169830322, 0.4997200071811676, 0.49862921237945557, 0.5097606182098389, 0.4988339841365814, 0.4923376441001892, 0.46897822618484497, 0.5105226635932922, 0.5158998370170593, 0.5287034511566162, 0.5242048501968384, 0.522930920124054, 0.5333839058876038, 0.5477856993675232, 0.5493788123130798, 0.5504816770553589]",2024,0.7743055820465088,0.6180555820465088,0.3819444179534912,"[0.4444444444444444, 0.8472222222222222, 0.9444444444444444, 0.8611111111111112]","[0.3055555555555556, 0.625, 0.875, 0.6666666666666666]",0.998729531338227,,,,,0.0330736872742824,0.0335774455405978,0.0005037582663154,"['Pz', 'Fz', 'POz', 'C3', 'CP4']","['Pz', 'Fz', 'POz', 'C3', 'CP4']",3,CTNet
PGD_LP,1.0,"[0.9448561072349548, 0.9459380507469177, 0.9795300364494324, 1.0005600452423096, 0.977299153804779, 0.9554380178451538, 0.8497090339660645, 0.9994400143623352, 0.9972584247589111, 1.0195212364196777, 0.9976679682731628, 0.9846752882003784, 0.9379564523696899, 1.0210453271865845, 1.0317996740341187, 1.0574069023132324, 1.0484097003936768, 1.045861840248108, 1.0667678117752075, 1.0955713987350464, 1.0987576246261597, 1.1009633541107178]",2024,0.7743055820465088,0.2777777910232544,0.7222222089767456,"[0.4444444444444444, 0.8472222222222222, 0.9444444444444444, 0.8611111111111112]","[0.027777777777777776, 0.25, 0.4305555555555556, 0.4027777777777778]",0.998729531338227,,,,,0.0330736872742824,0.0335774455405978,0.0005037582663154,"['Pz', 'Fz', 'POz', 'C3', 'CP4']","['Pz', 'Fz', 'POz', 'C3', 'CP4']",3,CTNet
PGD_LP,2.0,"[1.8897122144699097, 1.8918761014938354, 1.9590600728988647, 2.001120090484619, 1.954598307609558, 1.9108760356903076, 1.699418067932129, 1.9988800287246704, 1.9945168495178223, 2.0390424728393555, 1.9953359365463257, 1.9693505764007568, 1.8759129047393799, 2.042090654373169, 2.0635993480682373, 2.114813804626465, 2.0968194007873535, 2.091723680496216, 2.133535623550415, 2.1911427974700928, 2.1975152492523193, 2.2019267082214355]",2024,0.7743055820465088,0.0069444444961845,0.9930555555038154,"[0.4444444444444444, 0.8472222222222222, 0.9444444444444444, 0.8611111111111112]","[0.0, 0.0, 0.0, 0.027777777777777776]",0.998729531338227,,,,,0.0330736872742824,0.0335774455405978,0.0005037582663154,"['Pz', 'Fz', 'POz', 'C3', 'CP4']","['Pz', 'Fz', 'POz', 'C3', 'CP4']",3,CTNet
DeepFool_L2,,,2024,0.7743055820465088,0.2291666716337204,0.7708333283662796,,,0.949595920383964,,,,,0.0330736872742824,0.0060236379606058,-0.0270500493136765,"['Pz', 'Fz', 'POz', 'C3', 'CP4']","['Pz', 'Fz', 'POz', 'CP4', 'CPz']",3,CTNet
FGSM,0.25,"[0.2362140268087387, 0.23648451268672943, 0.2448825091123581, 0.2501400113105774, 0.24432478845119476, 0.23885950446128845, 0.2124272584915161, 0.2498600035905838, 0.24931460618972778, 0.25488030910491943, 0.2494169920682907, 0.2461688220500946, 0.23448911309242249, 0.2552613317966461, 0.25794991850852966, 0.2643517255783081, 0.2621024250984192, 0.261465460062027, 0.2666919529438019, 0.2738928496837616, 0.2746894061565399, 0.27524083852767944]",31415,0.8229166865348816,0.1458333283662796,0.8541666716337204,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.0, 0.25, 0.3333333333333333, 0.0]",0.8881899350649352,,,,,-0.0784838549526694,-0.1322728259734595,-0.05378897102079,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'P1', 'C4', 'CPz']",3,CTNet
FGSM,0.5,"[0.4724280536174774, 0.47296902537345886, 0.4897650182247162, 0.5002800226211548, 0.4886495769023895, 0.4777190089225769, 0.4248545169830322, 0.4997200071811676, 0.49862921237945557, 0.5097606182098389, 0.4988339841365814, 0.4923376441001892, 0.46897822618484497, 0.5105226635932922, 0.5158998370170593, 0.5287034511566162, 0.5242048501968384, 0.522930920124054, 0.5333839058876038, 0.5477856993675232, 0.5493788123130798, 0.5504816770553589]",31415,0.8229166865348816,0.0659722238779068,0.9340277761220932,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.0, 0.08333333333333333, 0.18055555555555555, 0.0]",0.8881899350649352,,,,,-0.0784838549526694,-0.1322728259734595,-0.05378897102079,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'P1', 'C4', 'CPz']",3,CTNet
FGSM,1.0,"[0.9448561072349548, 0.9459380507469177, 0.9795300364494324, 1.0005600452423096, 0.977299153804779, 0.9554380178451538, 0.8497090339660645, 0.9994400143623352, 0.9972584247589111, 1.0195212364196777, 0.9976679682731628, 0.9846752882003784, 0.9379564523696899, 1.0210453271865845, 1.0317996740341187, 1.0574069023132324, 1.0484097003936768, 1.045861840248108, 1.0667678117752075, 1.0955713987350464, 1.0987576246261597, 1.1009633541107178]",31415,0.8229166865348816,0.0104166669771075,0.9895833330228924,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.0, 0.013888888888888888, 0.027777777777777776, 0.0]",0.8881899350649352,,,,,-0.0784838549526694,-0.1322728259734595,-0.05378897102079,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'P1', 'C4', 'CPz']",3,CTNet
FGSM,2.0,"[1.8897122144699097, 1.8918761014938354, 1.9590600728988647, 2.001120090484619, 1.954598307609558, 1.9108760356903076, 1.699418067932129, 1.9988800287246704, 1.9945168495178223, 2.0390424728393555, 1.9953359365463257, 1.9693505764007568, 1.8759129047393799, 2.042090654373169, 2.0635993480682373, 2.114813804626465, 2.0968194007873535, 2.091723680496216, 2.133535623550415, 2.1911427974700928, 2.1975152492523193, 2.2019267082214355]",31415,0.8229166865348816,0.0,1.0,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.0, 0.0, 0.0, 0.0]",0.8881899350649352,,,,,-0.0784838549526694,-0.1322728259734595,-0.05378897102079,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'P1', 'C4', 'CPz']",3,CTNet
PGD,0.25,"[0.2362140268087387, 0.23648451268672943, 0.2448825091123581, 0.2501400113105774, 0.24432478845119476, 0.23885950446128845, 0.2124272584915161, 0.2498600035905838, 0.24931460618972778, 0.25488030910491943, 0.2494169920682907, 0.2461688220500946, 0.23448911309242249, 0.2552613317966461, 0.25794991850852966, 0.2643517255783081, 0.2621024250984192, 0.261465460062027, 0.2666919529438019, 0.2738928496837616, 0.2746894061565399, 0.27524083852767944]",31415,0.8229166865348816,0.0138888889923691,0.9861111110076308,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.0, 0.041666666666666664, 0.013888888888888888, 0.0]",0.8911631846414456,,,,,-0.0784838549526694,-0.1346155642522015,-0.0561317092995321,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'P1', 'C4', 'CPz']",3,CTNet
PGD,0.5,"[0.4724280536174774, 0.47296902537345886, 0.4897650182247162, 0.5002800226211548, 0.4886495769023895, 0.4777190089225769, 0.4248545169830322, 0.4997200071811676, 0.49862921237945557, 0.5097606182098389, 0.4988339841365814, 0.4923376441001892, 0.46897822618484497, 0.5105226635932922, 0.5158998370170593, 0.5287034511566162, 0.5242048501968384, 0.522930920124054, 0.5333839058876038, 0.5477856993675232, 0.5493788123130798, 0.5504816770553589]",31415,0.8229166865348816,0.0,1.0,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.0, 0.0, 0.0, 0.0]",0.8911631846414456,,,,,-0.0784838549526694,-0.1346155642522015,-0.0561317092995321,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'P1', 'C4', 'CPz']",3,CTNet
PGD,1.0,"[0.9448561072349548, 0.9459380507469177, 0.9795300364494324, 1.0005600452423096, 0.977299153804779, 0.9554380178451538, 0.8497090339660645, 0.9994400143623352, 0.9972584247589111, 1.0195212364196777, 0.9976679682731628, 0.9846752882003784, 0.9379564523696899, 1.0210453271865845, 1.0317996740341187, 1.0574069023132324, 1.0484097003936768, 1.045861840248108, 1.0667678117752075, 1.0955713987350464, 1.0987576246261597, 1.1009633541107178]",31415,0.8229166865348816,0.0,1.0,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.0, 0.0, 0.0, 0.0]",0.8911631846414456,,,,,-0.0784838549526694,-0.1346155642522015,-0.0561317092995321,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'P1', 'C4', 'CPz']",3,CTNet
PGD,2.0,"[1.8897122144699097, 1.8918761014938354, 1.9590600728988647, 2.001120090484619, 1.954598307609558, 1.9108760356903076, 1.699418067932129, 1.9988800287246704, 1.9945168495178223, 2.0390424728393555, 1.9953359365463257, 1.9693505764007568, 1.8759129047393799, 2.042090654373169, 2.0635993480682373, 2.114813804626465, 2.0968194007873535, 2.091723680496216, 2.133535623550415, 2.1911427974700928, 2.1975152492523193, 2.2019267082214355]",31415,0.8229166865348816,0.0,1.0,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.0, 0.0, 0.0, 0.0]",0.8911631846414456,,,,,-0.0784838549526694,-0.1346155642522015,-0.0561317092995321,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'P1', 'C4', 'CPz']",3,CTNet
FGSM_LP,0.25,"[0.2362140268087387, 0.23648451268672943, 0.2448825091123581, 0.2501400113105774, 0.24432478845119476, 0.23885950446128845, 0.2124272584915161, 0.2498600035905838, 0.24931460618972778, 0.25488030910491943, 0.2494169920682907, 0.2461688220500946, 0.23448911309242249, 0.2552613317966461, 0.25794991850852966, 0.2643517255783081, 0.2621024250984192, 0.261465460062027, 0.2666919529438019, 0.2738928496837616, 0.2746894061565399, 0.27524083852767944]",31415,0.8229166865348816,0.7777777910232544,0.2222222089767456,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.5694444444444444, 0.7638888888888888, 0.9444444444444444, 0.8333333333333334]",0.998147233201581,,,,,-0.0784838549526694,-0.0810546235470409,-0.0025707685943715,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'CPz', 'P1', 'C4']",3,CTNet
FGSM_LP,0.5,"[0.4724280536174774, 0.47296902537345886, 0.4897650182247162, 0.5002800226211548, 0.4886495769023895, 0.4777190089225769, 0.4248545169830322, 0.4997200071811676, 0.49862921237945557, 0.5097606182098389, 0.4988339841365814, 0.4923376441001892, 0.46897822618484497, 0.5105226635932922, 0.5158998370170593, 0.5287034511566162, 0.5242048501968384, 0.522930920124054, 0.5333839058876038, 0.5477856993675232, 0.5493788123130798, 0.5504816770553589]",31415,0.8229166865348816,0.6388888955116272,0.3611111044883728,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.3194444444444444, 0.6111111111111112, 0.9305555555555556, 0.6944444444444444]",0.998147233201581,,,,,-0.0784838549526694,-0.0810546235470409,-0.0025707685943715,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'CPz', 'P1', 'C4']",3,CTNet
FGSM_LP,1.0,"[0.9448561072349548, 0.9459380507469177, 0.9795300364494324, 1.0005600452423096, 0.977299153804779, 0.9554380178451538, 0.8497090339660645, 0.9994400143623352, 0.9972584247589111, 1.0195212364196777, 0.9976679682731628, 0.9846752882003784, 0.9379564523696899, 1.0210453271865845, 1.0317996740341187, 1.0574069023132324, 1.0484097003936768, 1.045861840248108, 1.0667678117752075, 1.0955713987350464, 1.0987576246261597, 1.1009633541107178]",31415,0.8229166865348816,0.2534722089767456,0.7465277910232544,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.05555555555555555, 0.2361111111111111, 0.5694444444444444, 0.1527777777777778]",0.998147233201581,,,,,-0.0784838549526694,-0.0810546235470409,-0.0025707685943715,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'CPz', 'P1', 'C4']",3,CTNet
FGSM_LP,2.0,"[1.8897122144699097, 1.8918761014938354, 1.9590600728988647, 2.001120090484619, 1.954598307609558, 1.9108760356903076, 1.699418067932129, 1.9988800287246704, 1.9945168495178223, 2.0390424728393555, 1.9953359365463257, 1.9693505764007568, 1.8759129047393799, 2.042090654373169, 2.0635993480682373, 2.114813804626465, 2.0968194007873535, 2.091723680496216, 2.133535623550415, 2.1911427974700928, 2.1975152492523193, 2.2019267082214355]",31415,0.8229166865348816,0.0069444444961845,0.9930555555038154,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.0, 0.0, 0.013888888888888888, 0.013888888888888888]",0.998147233201581,,,,,-0.0784838549526694,-0.0810546235470409,-0.0025707685943715,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'CPz', 'P1', 'C4']",3,CTNet
PGD_LP,0.25,"[0.2362140268087387, 0.23648451268672943, 0.2448825091123581, 0.2501400113105774, 0.24432478845119476, 0.23885950446128845, 0.2124272584915161, 0.2498600035905838, 0.24931460618972778, 0.25488030910491943, 0.2494169920682907, 0.2461688220500946, 0.23448911309242249, 0.2552613317966461, 0.25794991850852966, 0.2643517255783081, 0.2621024250984192, 0.261465460062027, 0.2666919529438019, 0.2738928496837616, 0.2746894061565399, 0.27524083852767944]",31415,0.8229166865348816,0.7916666865348816,0.2083333134651184,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.6111111111111112, 0.7638888888888888, 0.9444444444444444, 0.8472222222222222]",0.9983060417843028,,,,,-0.0784838549526694,-0.0813554263337483,-0.0028715713810788,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'CPz', 'P1', 'C4']",3,CTNet
PGD_LP,0.5,"[0.4724280536174774, 0.47296902537345886, 0.4897650182247162, 0.5002800226211548, 0.4886495769023895, 0.4777190089225769, 0.4248545169830322, 0.4997200071811676, 0.49862921237945557, 0.5097606182098389, 0.4988339841365814, 0.4923376441001892, 0.46897822618484497, 0.5105226635932922, 0.5158998370170593, 0.5287034511566162, 0.5242048501968384, 0.522930920124054, 0.5333839058876038, 0.5477856993675232, 0.5493788123130798, 0.5504816770553589]",31415,0.8229166865348816,0.6909722089767456,0.3090277910232544,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.3888888888888889, 0.6527777777777778, 0.9444444444444444, 0.7777777777777778]",0.9983060417843028,,,,,-0.0784838549526694,-0.0813554263337483,-0.0028715713810788,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'CPz', 'P1', 'C4']",3,CTNet
PGD_LP,1.0,"[0.9448561072349548, 0.9459380507469177, 0.9795300364494324, 1.0005600452423096, 0.977299153804779, 0.9554380178451538, 0.8497090339660645, 0.9994400143623352, 0.9972584247589111, 1.0195212364196777, 0.9976679682731628, 0.9846752882003784, 0.9379564523696899, 1.0210453271865845, 1.0317996740341187, 1.0574069023132324, 1.0484097003936768, 1.045861840248108, 1.0667678117752075, 1.0955713987350464, 1.0987576246261597, 1.1009633541107178]",31415,0.8229166865348816,0.3645833432674408,0.6354166567325592,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.06944444444444445, 0.375, 0.6666666666666666, 0.3472222222222222]",0.9983060417843028,,,,,-0.0784838549526694,-0.0813554263337483,-0.0028715713810788,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'CPz', 'P1', 'C4']",3,CTNet
PGD_LP,2.0,"[1.8897122144699097, 1.8918761014938354, 1.9590600728988647, 2.001120090484619, 1.954598307609558, 1.9108760356903076, 1.699418067932129, 1.9988800287246704, 1.9945168495178223, 2.0390424728393555, 1.9953359365463257, 1.9693505764007568, 1.8759129047393799, 2.042090654373169, 2.0635993480682373, 2.114813804626465, 2.0968194007873535, 2.091723680496216, 2.133535623550415, 2.1911427974700928, 2.1975152492523193, 2.2019267082214355]",31415,0.8229166865348816,0.0069444444961845,0.9930555555038154,"[0.6388888888888888, 0.8055555555555556, 0.9722222222222222, 0.875]","[0.0, 0.0, 0.0, 0.027777777777777776]",0.9983060417843028,,,,,-0.0784838549526694,-0.0813554263337483,-0.0028715713810788,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'CPz', 'P1', 'C4']",3,CTNet
DeepFool_L2,,,31415,0.8229166865348816,0.1631944477558136,0.8368055522441864,,,0.8976831592320724,,,,,-0.0784838549526694,-0.1367972122280221,-0.0583133572753526,"['C1', 'FC3', 'CPz', 'P1', 'FC4']","['C1', 'FC3', 'P1', 'CPz', 'C4']",3,CTNet
FGSM,0.25,"[0.2362140268087387, 0.23648451268672943, 0.2448825091123581, 0.2501400113105774, 0.24432478845119476, 0.23885950446128845, 0.2124272584915161, 0.2498600035905838, 0.24931460618972778, 0.25488030910491943, 0.2494169920682907, 0.2461688220500946, 0.23448911309242249, 0.2552613317966461, 0.25794991850852966, 0.2643517255783081, 0.2621024250984192, 0.261465460062027, 0.2666919529438019, 0.2738928496837616, 0.2746894061565399, 0.27524083852767944]",999,0.7916666865348816,0.25,0.75,"[0.4305555555555556, 0.9027777777777778, 0.875, 0.9583333333333334]","[0.0, 0.0, 1.0, 0.0]",0.8456468802936196,,,,,0.1178602870371153,0.143947078091208,0.0260867910540926,"['Pz', 'CPz', 'C3', 'CP4', 'P1']","['C3', 'CPz', 'P1', 'Pz', 'CP4']",3,CTNet
FGSM,0.5,"[0.4724280536174774, 0.47296902537345886, 0.4897650182247162, 0.5002800226211548, 0.4886495769023895, 0.4777190089225769, 0.4248545169830322, 0.4997200071811676, 0.49862921237945557, 0.5097606182098389, 0.4988339841365814, 0.4923376441001892, 0.46897822618484497, 0.5105226635932922, 0.5158998370170593, 0.5287034511566162, 0.5242048501968384, 0.522930920124054, 0.5333839058876038, 0.5477856993675232, 0.5493788123130798, 0.5504816770553589]",999,0.7916666865348816,0.25,0.75,"[0.4305555555555556, 0.9027777777777778, 0.875, 0.9583333333333334]","[0.0, 0.0, 1.0, 0.0]",0.8456468802936196,,,,,0.1178602870371153,0.143947078091208,0.0260867910540926,"['Pz', 'CPz', 'C3', 'CP4', 'P1']","['C3', 'CPz', 'P1', 'Pz', 'CP4']",3,CTNet
FGSM,1.0,"[0.9448561072349548, 0.9459380507469177, 0.9795300364494324, 1.0005600452423096, 0.977299153804779, 0.9554380178451538, 0.8497090339660645, 0.9994400143623352, 0.9972584247589111, 1.0195212364196777, 0.9976679682731628, 0.9846752882003784, 0.9379564523696899, 1.0210453271865845, 1.0317996740341187, 1.0574069023132324, 1.0484097003936768, 1.045861840248108, 1.0667678117752075, 1.0955713987350464, 1.0987576246261597, 1.1009633541107178]",999,0.7916666865348816,0.2465277761220932,0.7534722238779068,"[0.4305555555555556, 0.9027777777777778, 0.875, 0.9583333333333334]","[0.0, 0.0, 0.9861111111111112, 0.0]",0.8456468802936196,,,,,0.1178602870371153,0.143947078091208,0.0260867910540926,"['Pz', 'CPz', 'C3', 'CP4', 'P1']","['C3', 'CPz', 'P1', 'Pz', 'CP4']",3,CTNet
FGSM,2.0,"[1.8897122144699097, 1.8918761014938354, 1.9590600728988647, 2.001120090484619, 1.954598307609558, 1.9108760356903076, 1.699418067932129, 1.9988800287246704, 1.9945168495178223, 2.0390424728393555, 1.9953359365463257, 1.9693505764007568, 1.8759129047393799, 2.042090654373169, 2.0635993480682373, 2.114813804626465, 2.0968194007873535, 2.091723680496216, 2.133535623550415, 2.1911427974700928, 2.1975152492523193, 2.2019267082214355]",999,0.7916666865348816,0.03125,0.96875,"[0.4305555555555556, 0.9027777777777778, 0.875, 0.9583333333333334]","[0.0, 0.0, 0.125, 0.0]",0.8456468802936196,,,,,0.1178602870371153,0.143947078091208,0.0260867910540926,"['Pz', 'CPz', 'C3', 'CP4', 'P1']","['C3', 'CPz', 'P1', 'Pz', 'CP4']",3,CTNet
PGD,0.25,"[0.2362140268087387, 0.23648451268672943, 0.2448825091123581, 0.2501400113105774, 0.24432478845119476, 0.23885950446128845, 0.2124272584915161, 0.2498600035905838, 0.24931460618972778, 0.25488030910491943, 0.2494169920682907, 0.2461688220500946, 0.23448911309242249, 0.2552613317966461, 0.25794991850852966, 0.2643517255783081, 0.2621024250984192, 0.261465460062027, 0.2666919529438019, 0.2738928496837616, 0.2746894061565399, 0.27524083852767944]",999,0.7916666865348816,0.25,0.75,"[0.4305555555555556, 0.9027777777777778, 0.875, 0.9583333333333334]","[0.0, 0.0, 1.0, 0.0]",0.8437676453980802,,,,,0.1178602870371153,0.1416874588222585,0.0238271717851431,"['Pz', 'CPz', 'C3', 'CP4', 'P1']","['C3', 'CPz', 'P1', 'Pz', 'CP4']",3,CTNet
PGD,0.5,"[0.4724280536174774, 0.47296902537345886, 0.4897650182247162, 0.5002800226211548, 0.4886495769023895, 0.4777190089225769, 0.4248545169830322, 0.4997200071811676, 0.49862921237945557, 0.5097606182098389, 0.4988339841365814, 0.4923376441001892, 0.46897822618484497, 0.5105226635932922, 0.5158998370170593, 0.5287034511566162, 0.5242048501968384, 0.522930920124054, 0.5333839058876038, 0.5477856993675232, 0.5493788123130798, 0.5504816770553589]",999,0.7916666865348816,0.25,0.75,"[0.4305555555555556, 0.9027777777777778, 0.875, 0.9583333333333334]","[0.0, 0.0, 1.0, 0.0]",0.8437676453980802,,,,,0.1178602870371153,0.1416874588222585,0.0238271717851431,"['Pz', 'CPz', 'C3', 'CP4', 'P1']","['C3', 'CPz', 'P1', 'Pz', 'CP4']",3,CTNet
PGD,1.0,"[0.9448561072349548, 0.9459380507469177, 0.9795300364494324, 1.0005600452423096, 0.977299153804779, 0.9554380178451538, 0.8497090339660645, 0.9994400143623352, 0.9972584247589111, 1.0195212364196777, 0.9976679682731628, 0.9846752882003784, 0.9379564523696899, 1.0210453271865845, 1.0317996740341187, 1.0574069023132324, 1.0484097003936768, 1.045861840248108, 1.0667678117752075, 1.0955713987350464, 1.0987576246261597, 1.1009633541107178]",999,0.7916666865348816,0.2083333283662796,0.7916666716337204,"[0.4305555555555556, 0.9027777777777778, 0.875, 0.9583333333333334]","[0.0, 0.0, 0.8333333333333334, 0.0]",0.8437676453980802,,,,,0.1178602870371153,0.1416874588222585,0.0238271717851431,"['Pz', 'CPz', 'C3', 'CP4', 'P1']","['C3', 'CPz', 'P1', 'Pz', 'CP4']",3,CTNet
PGD,2.0,"[1.8897122144699097, 1.8918761014938354, 1.9590600728988647, 2.001120090484619, 1.954598307609558, 1.9108760356903076, 1.699418067932129, 1.9988800287246704, 1.9945168495178223, 2.0390424728393555, 1.9953359365463257, 1.9693505764007568, 1.8759129047393799, 2.042090654373169, 2.0635993480682373, 2.114813804626465, 2.0968194007873535, 2.091723680496216, 2.133535623550415, 2.1911427974700928, 2.1975152492523193, 2.2019267082214355]",999,0.7916666865348816,0.0,1.0,"[0.4305555555555556, 0.9027777777777778, 0.875, 0.9583333333333334]","[0.0, 0.0, 0.0, 0.0]",0.8437676453980802,,,,,0.1178602870371153,0.1416874588222585,0.0238271717851431,"['Pz', 'CPz', 'C3', 'CP4', 'P1']","['C3', 'CPz', 'P1', 'Pz', 'CP4']",3,CTNet
FGSM_LP,0.25,"[0.2362140268087387, 0.23648451268672943, 0.2448825091123581, 0.2501400113105774, 0.24432478845119476, 0.23885950446128845, 0.2124272584915161, 0.2498600035905838, 0.24931460618972778, 0.25488030910491943, 0.2494169920682907, 0.2461688220500946, 0.23448911309242249, 0.2552613317966461, 0.25794991850852966, 0.2643517255783081, 0.2621024250984192, 0.261465460062027, 0.2666919529438019, 0.2738928496837616, 0.2746894061565399, 0.27524083852767944]",999,0.7916666865348816,0.7361111044883728,0.2638888955116272,"[0.4305555555555556, 0.9027777777777778, 0.875, 0.9583333333333334]","[0.3472222222222222, 0.7916666666666666, 0.9027777777777778, 0.9027777777777778]",0.9977149209486166,,,,,0.1178602870371153,0.1172534896525498,-0.0006067973845655,"['Pz', 'CPz', 'C3', 'CP4', 'P1']","['Pz', 'CPz', 'C3', 'CP4', 'P1']",3,CTNet
FGSM_LP,0.5,"[0.4724280536174774, 0.47296902537345886, 0.4897650182247162, 0.5002800226211548, 0.4886495769023895, 0.4777190089225769, 0.4248545169830322, 0.4997200071811676, 0.49862921237945557, 0.5097606182098389, 0.4988339841365814, 0.4923376441001892, 0.46897822618484497, 0.5105226635932922, 0.5158998370170593, 0.5287034511566162, 0.5242048501968384, 0.522930920124054, 0.5333839058876038, 0.5477856993675232, 0.5493788123130798, 0.5504816770553589]",999,0.7916666865348816,0.625,0.375,"[0.4305555555555556, 0.9027777777777778, 0.875, 0.9583333333333334]","[0.2222222222222222, 0.6388888888888888, 0.875, 0.7638888888888888]",0.9977149209486166,,,,,0.1178602870371153,0.1172534896525498,-0.0006067973845655,"['Pz', 'CPz', 'C3', 'CP4', 'P1']","['Pz', 'CPz', 'C3', 'CP4', 'P1']",3,CTNet
FGSM_LP,1.0,"[0.9448561072349548, 0.9459380507469177, 0.9795300364494324, 1.0005600452423096, 0.977299153804779, 0.9554380178451538, 0.8497090339660645, 0.9994400143623352, 0.9972584247589111, 1.0195212364196777, 0.9976679682731628, 0.9846752882003784, 0.9379564523696899, 1.0210453271865845, 1.0317996740341187, 1.0574069023132324, 1.0484097003936768, 1.045861840248108, 1.0667678117752075, 1.0955713987350464, 1.0987576246261597, 1.1009633541107178]",999,0.7916666865348816,0.2673611044883728,0.7326388955116272,"[0.4305555555555556, 0.9027777777777778, 0.875, 0.9583333333333334]","[0.041666666666666664, 0.16666666666666666, 0.625, 0.2361111111111111]",0.9977149209486166,,,,,0.1178602870371153,0.1172534896525498,-0.0006067973845655,"['Pz', 'CPz', 'C3', 'CP4', 'P1']","['Pz', 'CPz', 'C3', 'CP4', 'P1']",3,CTNet
FGSM_LP,2.0,"[1.8897122144699097, 1.8918761014938354, 1.9590600728988647, 2.001120090484619, 1.954598307609558, 1.9108760356903076, 1.699418067932129, 1.9988800287246704, 1.9945168495178223, 2.0390424728393555, 1.9953359365463257, 1.9693505764007568, 1.8759129047393799, 2.042090654373169, 2.0635993480682373, 2.114813804626465, 2.0968194007873535, 2.091723680496216, 2.133535623550415, 2.1911427974700928, 2.1975152492523193, 2.2019267082214355]",999,0.7916666865348816,0.0069444444961845,0.9930555555038154,"[0.4305555555555556, 0.9027777777777778, 0.875, 0.9583333333333334]","[0.0, 0.0, 0.013888888888888888, 0.013888888888888888]",0.9977149209486166,,,,,0.1178602870371153,0.1172534896525498,-0.0006067973845655,"['Pz', 'CPz', 'C3', 'CP4', 'P1']","['Pz', 'CPz', 'C3', 'CP4', 'P1']",3,CTNet
