subject_id,model_name,attack,norm,eps_z,smooth,adv_acc_mean,adv_acc_std,adv_acc_n,adv_acc_ci95_lo,adv_acc_ci95_hi,asr_mean,asr_std,asr_n,asr_ci95_lo,asr_ci95_hi,spearman_ig_mean,spearman_ig_std,spearman_ig_n,spearman_ig_ci95_lo,spearman_ig_ci95_hi,roi_share_clean_ig_mean,roi_share_clean_ig_std,roi_share_clean_ig_n,roi_share_clean_ig_ci95_lo,roi_share_clean_ig_ci95_hi,roi_share_adv_ig_mean,roi_share_adv_ig_std,roi_share_adv_ig_n,roi_share_adv_ig_ci95_lo,roi_share_adv_ig_ci95_hi,adv_acc_worst,asr_worst,spearman_ig_worst,roi_share_clean_ig_worst,roi_share_adv_ig_worst
1,CTNet,PGD_LP,Linf,0.1455546514284699,1.0,0.0874999988824129,0.06261563191906866,5,0.009752423003726723,0.16524757476109908,0.9125000011175871,0.06261563191906863,5,0.8347524252389009,0.9902475769962733,0.9980554771315642,0.00043296895523483095,5,0.9975178751675092,0.9985930790956191,0.13824231988129804,0.011135583467876378,5,0.1244156667902429,0.1520689729723532,0.13827187968204172,0.011253865396344893,5,0.12429836017876911,0.15224539918531432,0.020833333954215,0.979166666045785,0.997644339356296,0.1264728531210077,0.1262984266056273
1,CTNet,PGD_LP,Linf,0.2911093028569398,1.0,0.0,0.0,5,0.0,0.0,1.0,0.0,5,1.0,1.0,0.9980554771315642,0.00043296895523483095,5,0.9975178751675092,0.9985930790956191,0.13824231988129804,0.011135583467876378,5,0.1244156667902429,0.1520689729723532,0.13827187968204172,0.011253865396344893,5,0.12429836017876911,0.15224539918531432,0.0,1.0,0.997644339356296,0.1264728531210077,0.1262984266056273
1,DeepConvNet,DeepFool_L2,L2,,,0.1284722238779068,0.05700158240641073,5,0.05769541116322138,0.19924903659259222,0.8715277761220932,0.05700158240641073,5,0.8007509634074078,0.9423045888367786,0.9751217532467533,0.005555622831411181,5,0.9682235363893912,0.9820199701041155,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.1657094267390119,0.010659548108279036,5,0.15247384961584076,0.17894500386218304,0.0902777761220932,0.9097222238779068,0.9682647515527952,0.1554775763868554,0.1549294521507897
1,DeepConvNet,FGSM,Linf,0.0363886628571174,0.0,0.22986111044883728,0.06295168173210718,5,0.1516962736156981,0.30802594728197646,0.7701388895511627,0.06295168173210718,5,0.6919740527180235,0.848303726384302,0.9634069734613215,0.01033900551669206,5,0.9505694025340149,0.9762445443886282,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16396140477613041,0.010781866448957879,5,0.15057394937301832,0.1773488601792425,0.15625,0.84375,0.9499400056465276,0.1554775763868554,0.1526285675808921
1,DeepConvNet,FGSM,Linf,0.0727773257142349,0.0,0.12499999850988389,0.058463396557717796,5,0.05240810379145569,0.19759189322831208,0.8750000014901161,0.058463396557717796,5,0.802408106771688,0.9475918962085443,0.9634069734613215,0.01033900551669206,5,0.9505694025340149,0.9762445443886282,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16396140477613041,0.010781866448957879,5,0.15057394937301832,0.1773488601792425,0.0798611119389534,0.9201388880610466,0.9499400056465276,0.1554775763868554,0.1526285675808921
1,DeepConvNet,FGSM,Linf,0.1455546514284699,0.0,0.05277777761220932,0.012615209364420277,5,0.037113926314605646,0.06844162890981301,0.9472222223877906,0.012615209364420277,5,0.9315583710901869,0.9628860736853944,0.9634069734613215,0.01033900551669206,5,0.9505694025340149,0.9762445443886282,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16396140477613041,0.010781866448957879,5,0.15057394937301832,0.1773488601792425,0.0347222238779068,0.9652777761220932,0.9499400056465276,0.1554775763868554,0.1526285675808921
1,DeepConvNet,FGSM,Linf,0.2911093028569398,0.0,0.045833332929760204,0.02792927294489524,5,0.0111545602180773,0.08051210564144311,0.9541666670702398,0.027929272944895212,5,0.9194878943585569,0.9888454397819226,0.9634069734613215,0.01033900551669206,5,0.9505694025340149,0.9762445443886282,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16396140477613041,0.010781866448957879,5,0.15057394937301832,0.1773488601792425,0.0069444444961845,0.9930555555038154,0.9499400056465276,0.1554775763868554,0.1526285675808921
1,DeepConvNet,FGSM_LP,Linf,0.0363886628571174,1.0,0.5624999880790711,0.013888884335761397,5,0.54525466042414,0.5797453157340022,0.43750001192092897,0.013888884335761397,5,0.4202546842659978,0.4547453395758601,0.9987101214003389,0.00019938128641469098,5,0.9984625568350822,0.9989576859655955,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16626899615335083,0.010819802300480744,5,0.1528344371691616,0.17970355513754008,0.5451388955116272,0.4548611044883728,0.9983942687747036,0.1554775763868554,0.1554441732514648
1,DeepConvNet,FGSM_LP,Linf,0.0727773257142349,1.0,0.5055555641651154,0.014649323997836581,5,0.4873660259589792,0.5237451023712515,0.4944444358348846,0.014649323997836581,5,0.47625489762874845,0.5126339740410207,0.9987101214003389,0.00019938128641469098,5,0.9984625568350822,0.9989576859655955,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16626899615335083,0.010819802300480744,5,0.1528344371691616,0.17970355513754008,0.4895833432674408,0.5104166567325592,0.9983942687747036,0.1554775763868554,0.1554441732514648
1,DeepConvNet,FGSM_LP,Linf,0.1455546514284699,1.0,0.3520833313465118,0.028058475644640694,5,0.31724413229408427,0.38692253039893937,0.6479166686534882,0.028058475644640694,5,0.6130774696010606,0.6827558677059158,0.9987101214003389,0.00019938128641469098,5,0.9984625568350822,0.9989576859655955,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16626899615335083,0.010819802300480744,5,0.1528344371691616,0.17970355513754008,0.3229166567325592,0.6770833432674408,0.9983942687747036,0.1554775763868554,0.1554441732514648
